invoice_no,customer_id,amountall,create_date,due_date,status,paid_date
INV0054784,CUS82769,388718.7,2025-02-09,2025-04-10,0,2025-07-13
INV0015901,CUS83029,620804.59,2025-06-24,2025-07-24,0,2025-07-13
INV0030646,CUS21435,344724.22,2025-06-09,2025-08-08,0,2025-07-13
INV0019427,CUS65679,762555.62,2025-07-06,2025-09-04,0,2025-07-13
INV0019186,CUS86214,533709.01,2025-02-04,2025-04-05,0,2025-07-13
INV0017604,CUS21298,588381.24,2024-07-16,2024-08-15,0,2025-07-13
INV0047840,CUS72214,21505.96,2024-10-06,2024-12-05,0,2025-07-13
INV0002695,CUS67587,547686.35,2025-06-20,2025-07-20,0,2025-07-13
INV0073404,CUS89917,25824.02,2025-04-03,2025-05-03,0,2025-07-13
INV0070664,CUS27216,425845.48,2025-06-06,2025-08-05,0,2025-07-13
INV0072096,CUS81625,934093.2,2024-07-13,2024-08-12,0,2025-07-13
INV0060478,CUS91919,896966.83,2024-10-15,2024-11-14,0,2025-07-13
INV0025369,CUS41849,11121.98,2025-02-03,2025-04-04,0,2025-07-13
INV0000531,CUS21756,452291.52,2025-02-15,2025-03-17,0,2025-07-13
INV0074708,CUS15470,627477.0,2025-02-11,2025-04-12,0,2025-07-13
INV0034095,CUS16247,423889.31,2025-03-03,2025-05-02,0,2025-07-13
INV0021729,CUS04414,840972.11,2024-08-13,2024-10-12,0,2025-07-13
INV0033655,CUS65255,28418.32,2025-07-04,2025-09-02,0,2025-07-13
INV0038678,CUS65599,411729.97,2025-02-26,2025-03-28,0,2025-07-13
INV0063606,CUS84742,627643.62,2025-02-03,2025-03-05,0,2025-07-13
INV0026608,CUS90073,407301.29,2025-04-09,2025-06-08,0,2025-07-13
INV0065260,CUS34195,984299.12,2025-05-28,2025-06-27,0,2025-07-13
INV0071882,CUS35422,239183.29,2025-05-13,2025-06-12,0,2025-07-13
INV0032298,CUS59633,227565.09,2025-03-31,2025-05-30,0,2025-07-13
INV0073546,CUS04330,331111.82,2024-09-20,2024-10-20,0,2025-07-13
INV0032823,CUS84557,884689.93,2025-04-21,2025-05-21,0,2025-07-13
INV0050312,CUS95010,475996.09,2025-01-03,2025-03-04,0,2025-07-13
INV0072312,CUS97987,144818.48,2024-10-11,2024-12-10,0,2025-07-13
INV0057951,CUS60826,781412.49,2025-01-22,2025-02-21,0,2025-07-13
INV0053901,CUS67310,269629.97,2025-02-11,2025-03-13,0,2025-07-13
INV0031726,CUS07852,536425.0,2025-02-18,2025-03-20,0,2025-07-13
INV0057786,CUS43178,859540.48,2025-03-23,2025-04-22,0,2025-07-13
INV0001356,CUS59890,61238.77,2025-06-18,2025-08-17,0,2025-07-13
INV0031759,CUS98266,819368.14,2024-12-21,2025-02-19,0,2025-07-13
INV0049470,CUS15746,789684.45,2024-12-16,2025-01-15,0,2025-07-13
INV0062111,CUS32457,756338.37,2024-12-18,2025-02-16,0,2025-07-13
INV0024513,CUS61782,922132.48,2024-10-18,2024-11-17,0,2025-07-13
INV0080274,CUS46161,565615.32,2025-06-08,2025-08-07,0,2025-07-13
INV0049000,CUS73440,368446.44,2025-05-24,2025-06-23,0,2025-07-13
INV0075230,CUS69013,24988.83,2025-04-11,2025-05-11,0,2025-07-13
INV0018073,CUS79113,874791.69,2024-07-29,2024-08-28,0,2025-07-13
INV0037122,CUS69070,644137.61,2025-05-28,2025-07-27,0,2025-07-13
INV0015403,CUS75311,586283.46,2025-03-10,2025-05-09,0,2025-07-13
INV0031093,CUS35823,267279.21,2025-02-26,2025-03-28,0,2025-07-13
INV0003124,CUS61066,922692.49,2025-02-01,2025-03-03,0,2025-07-13
INV0037538,CUS83624,933716.46,2025-02-11,2025-04-12,0,2025-07-13
INV0073810,CUS44491,695140.33,2025-07-09,2025-09-07,0,2025-07-13
INV0056341,CUS52382,529656.04,2025-06-20,2025-07-20,0,2025-07-13
INV0056493,CUS25135,19822.17,2024-12-23,2025-01-22,0,2025-07-13
INV0011813,CUS59302,133045.3,2025-06-01,2025-07-01,0,2025-07-13
INV0046434,CUS99873,479302.68,2024-11-08,2025-01-07,0,2025-07-13
INV0011127,CUS40396,845386.45,2024-12-25,2025-01-24,0,2025-07-13
INV0027863,CUS86947,536664.66,2024-08-31,2024-09-30,0,2025-07-13
INV0068413,CUS99446,371869.33,2025-01-23,2025-02-22,0,2025-07-13
INV0048434,CUS82371,632246.18,2024-11-07,2025-01-06,0,2025-07-13
INV0016153,CUS03776,330315.9,2024-09-03,2024-11-02,0,2025-07-13
INV0023403,CUS02793,654548.44,2024-12-17,2025-01-16,0,2025-07-13
INV0019268,CUS76729,863792.9,2025-02-22,2025-04-23,0,2025-07-13
INV0029290,CUS50677,662886.18,2024-08-23,2024-09-22,0,2025-07-13
INV0054409,CUS97865,962882.93,2025-04-13,2025-05-13,0,2025-07-13
INV0022628,CUS24175,646432.24,2025-04-09,2025-05-09,0,2025-07-13
INV0055423,CUS06025,721126.83,2025-06-05,2025-08-04,0,2025-07-13
INV0008177,CUS16480,185423.2,2024-09-23,2024-10-23,0,2025-07-13
INV0078260,CUS29476,652313.5,2025-05-14,2025-07-13,0,2025-07-13
INV0030605,CUS79392,874096.03,2025-04-24,2025-06-23,0,2025-07-13
INV0000583,CUS11368,513410.86,2025-01-04,2025-03-05,0,2025-07-13
INV0039961,CUS44475,70879.5,2024-10-29,2024-12-28,0,2025-07-13
INV0009786,CUS53121,527538.98,2024-12-10,2025-01-09,0,2025-07-13
INV0016727,CUS26743,676505.02,2025-03-25,2025-05-24,0,2025-07-13
INV0053771,CUS89690,559517.77,2025-07-10,2025-08-09,0,2025-07-13
INV0043595,CUS17086,780235.71,2024-10-16,2024-12-15,0,2025-07-13
INV0065385,CUS36524,412964.1,2025-01-22,2025-03-23,0,2025-07-13
INV0028572,CUS25079,162327.76,2024-10-16,2024-12-15,0,2025-07-13
INV0032981,CUS82462,551953.76,2024-09-15,2024-11-14,0,2025-07-13
INV0030483,CUS58077,833581.2,2024-09-13,2024-10-13,0,2025-07-13
INV0018594,CUS70516,548001.65,2024-11-02,2025-01-01,0,2025-07-13
INV0018106,CUS19152,394300.3,2024-10-20,2024-12-19,0,2025-07-13
INV0038184,CUS18102,199660.64,2024-09-16,2024-11-15,0,2025-07-13
INV0045322,CUS50624,521798.13,2025-02-20,2025-04-21,0,2025-07-13
INV0074153,CUS20543,580701.76,2024-08-23,2024-09-22,0,2025-07-13
INV0035440,CUS05902,320969.77,2025-04-04,2025-06-03,0,2025-07-13
INV0051202,CUS09215,645419.09,2025-04-25,2025-05-25,0,2025-07-13
INV0078515,CUS03272,639338.43,2024-10-27,2024-12-26,0,2025-07-13
INV0039170,CUS71290,117592.43,2025-06-11,2025-08-10,0,2025-07-13
INV0011387,CUS39742,27974.43,2025-07-09,2025-09-07,0,2025-07-13
INV0016578,CUS56573,841912.84,2025-01-17,2025-03-18,0,2025-07-13
INV0069769,CUS62568,556590.1,2025-06-02,2025-07-02,0,2025-07-13
INV0044625,CUS68709,246672.67,2024-11-15,2025-01-14,0,2025-07-13
INV0011709,CUS08500,676947.59,2024-11-24,2024-12-24,0,2025-07-13
INV0032218,CUS75091,751660.99,2025-06-20,2025-07-20,0,2025-07-13
INV0001022,CUS78332,250977.1,2024-09-10,2024-11-09,0,2025-07-13
INV0076980,CUS86096,708043.47,2024-10-10,2024-12-09,0,2025-07-13
INV0070807,CUS54831,480056.92,2025-01-05,2025-02-04,0,2025-07-13
INV0001607,CUS80713,767502.49,2025-03-11,2025-05-10,0,2025-07-13
INV0010206,CUS52623,936542.93,2025-03-20,2025-05-19,0,2025-07-13
INV0036385,CUS99110,777803.2,2024-11-25,2024-12-25,0,2025-07-13
INV0069375,CUS45110,319835.21,2024-09-28,2024-11-27,0,2025-07-13
INV0004395,CUS22536,183756.92,2025-05-27,2025-06-26,0,2025-07-13
INV0035172,CUS73780,167189.98,2025-01-03,2025-02-02,0,2025-07-13
INV0068055,CUS50382,348112.41,2025-03-16,2025-05-15,0,2025-07-13
INV0057903,CUS83143,820763.91,2025-04-05,2025-05-05,0,2025-07-13
INV0014272,CUS52047,188694.45,2025-04-20,2025-05-20,0,2025-07-13
INV0067104,CUS96742,314696.4,2025-01-08,2025-02-07,0,2025-07-13
INV0031140,CUS27785,455558.24,2025-05-28,2025-06-27,0,2025-07-13
INV0009452,CUS91761,198595.63,2024-12-12,2025-02-10,0,2025-07-13
INV0079928,CUS61376,507773.81,2025-05-31,2025-06-30,0,2025-07-13
INV0041140,CUS96751,44388.76,2025-01-02,2025-02-01,0,2025-07-13
INV0051157,CUS18086,36778.33,2025-01-23,2025-03-24,0,2025-07-13
INV0010019,CUS85723,902450.52,2025-06-19,2025-07-19,0,2025-07-13
INV0031382,CUS84586,351392.29,2025-05-24,2025-06-23,0,2025-07-13
INV0079512,CUS19327,822071.93,2024-09-14,2024-11-13,0,2025-07-13
INV0005795,CUS41332,413437.37,2024-08-25,2024-10-24,0,2025-07-13
INV0072917,CUS41598,548321.41,2025-05-23,2025-07-22,0,2025-07-13
INV0023273,CUS45086,506326.1,2025-01-08,2025-03-09,0,2025-07-13
INV0060680,CUS20366,103129.95,2025-04-05,2025-06-04,0,2025-07-13
INV0069590,CUS18376,207163.07,2025-06-01,2025-07-01,0,2025-07-13
INV0020380,CUS63660,276143.85,2024-09-01,2024-10-01,0,2025-07-13
INV0044932,CUS42814,760844.28,2025-04-13,2025-06-12,0,2025-07-13
INV0065225,CUS17963,888037.64,2024-10-15,2024-12-14,0,2025-07-13
INV0068789,CUS11591,320771.1,2025-01-29,2025-02-28,0,2025-07-13
INV0011412,CUS95961,162069.92,2024-08-29,2024-09-28,0,2025-07-13
INV0074965,CUS60732,684261.27,2025-02-22,2025-04-23,0,2025-07-13
INV0050599,CUS37440,528728.66,2025-06-21,2025-08-20,0,2025-07-13
INV0019118,CUS23656,586077.2,2024-07-12,2024-08-11,0,2025-07-13
INV0062857,CUS68060,522238.04,2024-09-19,2024-11-18,0,2025-07-13
INV0016317,CUS45200,366823.78,2024-07-23,2024-08-22,0,2025-07-13
INV0015628,CUS18769,761800.93,2025-04-22,2025-05-22,0,2025-07-13
INV0060619,CUS08137,154351.32,2024-12-08,2025-02-06,0,2025-07-13
INV0008092,CUS20137,194840.63,2024-07-21,2024-08-20,0,2025-07-13
INV0008517,CUS85417,38499.2,2024-07-20,2024-09-18,0,2025-07-13
INV0075588,CUS93965,788674.89,2024-12-24,2025-02-22,0,2025-07-13
INV0017123,CUS37639,600745.38,2024-10-22,2024-11-21,0,2025-07-13
INV0021923,CUS82333,573112.63,2024-11-24,2025-01-23,0,2025-07-13
INV0078132,CUS49309,149521.56,2024-08-27,2024-09-26,0,2025-07-13
INV0063135,CUS23958,421080.29,2025-01-17,2025-02-16,0,2025-07-13
INV0068683,CUS34201,365497.89,2024-07-15,2024-08-14,0,2025-07-13
INV0041157,CUS21771,359137.67,2024-10-02,2024-11-01,0,2025-07-13
INV0000571,CUS36559,801413.02,2025-05-28,2025-06-27,0,2025-07-13
INV0057927,CUS70482,960091.87,2024-10-23,2024-12-22,0,2025-07-13
INV0021376,CUS07995,649918.83,2024-10-17,2024-12-16,0,2025-07-13
INV0015940,CUS40976,548458.1,2024-10-03,2024-12-02,0,2025-07-13
INV0018977,CUS56425,617515.44,2025-02-14,2025-03-16,0,2025-07-13
INV0068106,CUS91328,426081.07,2025-01-20,2025-02-19,0,2025-07-13
INV0012907,CUS87103,208950.52,2025-01-06,2025-03-07,0,2025-07-13
INV0068675,CUS30595,477528.58,2025-07-07,2025-09-05,0,2025-07-13
INV0066589,CUS53317,30026.6,2024-07-13,2024-09-11,0,2025-07-13
INV0039668,CUS85459,441555.45,2025-01-04,2025-02-03,0,2025-07-13
INV0065352,CUS67569,770230.09,2024-09-12,2024-10-12,0,2025-07-13
INV0072946,CUS63555,823922.83,2025-02-17,2025-04-18,0,2025-07-13
INV0078384,CUS62535,440037.78,2024-11-15,2025-01-14,0,2025-07-13
INV0028413,CUS73783,402502.29,2025-03-13,2025-04-12,0,2025-07-13
INV0069759,CUS84858,806497.61,2024-07-14,2024-09-12,0,2025-07-13
INV0040094,CUS45611,480104.56,2024-09-28,2024-10-28,0,2025-07-13
INV0000149,CUS92487,807372.65,2024-11-13,2024-12-13,0,2025-07-13
INV0006406,CUS24329,176490.0,2025-05-29,2025-06-28,0,2025-07-13
INV0026730,CUS05411,826002.98,2024-08-08,2024-10-07,0,2025-07-13
INV0015191,CUS73783,192697.5,2025-03-17,2025-05-16,0,2025-07-13
INV0061726,CUS10863,698588.85,2024-11-16,2025-01-15,0,2025-07-13
INV0055663,CUS97580,314063.97,2025-01-26,2025-03-27,0,2025-07-13
INV0031064,CUS56901,711295.48,2024-09-03,2024-10-03,0,2025-07-13
INV0018215,CUS29180,349392.28,2025-01-10,2025-03-11,0,2025-07-13
INV0014719,CUS13275,936178.14,2024-09-11,2024-11-10,0,2025-07-13
INV0003220,CUS73991,234059.46,2025-03-27,2025-05-26,0,2025-07-13
INV0051584,CUS31307,922393.99,2024-08-01,2024-09-30,0,2025-07-13
INV0019164,CUS04919,208209.34,2024-09-22,2024-10-22,0,2025-07-13
INV0034415,CUS81434,540609.29,2025-02-01,2025-04-02,0,2025-07-13
INV0051186,CUS47180,621398.97,2025-03-09,2025-05-08,0,2025-07-13
INV0001033,CUS13173,369798.15,2024-12-24,2025-02-22,0,2025-07-13
INV0045731,CUS43873,972126.9,2024-12-14,2025-02-12,0,2025-07-13
INV0005329,CUS73746,271864.99,2024-09-09,2024-11-08,0,2025-07-13
INV0072012,CUS61794,163650.41,2025-02-19,2025-04-20,0,2025-07-13
INV0028632,CUS39297,142406.12,2025-03-19,2025-04-18,0,2025-07-13
INV0054596,CUS82198,142767.19,2024-12-15,2025-01-14,0,2025-07-13
INV0049376,CUS65429,376557.01,2024-07-15,2024-08-14,0,2025-07-13
INV0033850,CUS90959,603028.39,2024-07-22,2024-09-20,0,2025-07-13
INV0029743,CUS95547,753286.2,2024-12-24,2025-02-22,0,2025-07-13
INV0046215,CUS67733,927335.82,2024-10-01,2024-10-31,0,2025-07-13
INV0011577,CUS62320,905571.62,2024-11-27,2024-12-27,0,2025-07-13
INV0073128,CUS66826,439347.13,2025-01-02,2025-02-01,0,2025-07-13
INV0041869,CUS97325,210460.65,2024-11-21,2024-12-21,0,2025-07-13
INV0026866,CUS69404,400333.55,2024-11-11,2024-12-11,0,2025-07-13
INV0033300,CUS35644,394427.89,2025-06-02,2025-07-02,0,2025-07-13
INV0036989,CUS87399,860956.86,2024-08-12,2024-09-11,0,2025-07-13
INV0010832,CUS34817,324173.84,2025-04-03,2025-05-03,0,2025-07-13
INV0034256,CUS20607,259049.4,2025-02-01,2025-04-02,0,2025-07-13
INV0008593,CUS95881,593277.13,2024-12-14,2025-02-12,0,2025-07-13
INV0075812,CUS19835,796197.82,2024-09-17,2024-11-16,0,2025-07-13
INV0065511,CUS15851,29007.88,2025-05-13,2025-07-12,0,2025-07-13
INV0065550,CUS65242,735321.27,2024-07-28,2024-08-27,0,2025-07-13
INV0001765,CUS45013,49290.76,2025-01-01,2025-01-31,0,2025-07-13
INV0067877,CUS19878,631157.67,2024-10-24,2024-12-23,0,2025-07-13
INV0049972,CUS89701,786040.93,2025-03-30,2025-04-29,0,2025-07-13
INV0077126,CUS67970,268908.71,2024-07-25,2024-09-23,0,2025-07-13
INV0055472,CUS43866,489066.56,2025-05-23,2025-06-22,0,2025-07-13
INV0017674,CUS35253,351076.52,2025-02-19,2025-04-20,0,2025-07-13
INV0006805,CUS83754,511876.82,2025-05-14,2025-07-13,0,2025-07-13
INV0034694,CUS48733,585810.8,2024-09-14,2024-10-14,0,2025-07-13
INV0047085,CUS94791,266728.67,2025-01-07,2025-03-08,0,2025-07-13
INV0041786,CUS23226,701719.89,2025-06-10,2025-07-10,0,2025-07-13
INV0058304,CUS96083,960955.45,2024-10-14,2024-11-13,0,2025-07-13
INV0064401,CUS91490,539674.22,2025-06-16,2025-07-16,0,2025-07-13
INV0059124,CUS25332,527693.58,2024-09-08,2024-10-08,0,2025-07-13
INV0046075,CUS89536,150362.2,2024-08-09,2024-09-08,0,2025-07-13
INV0080592,CUS17939,760476.08,2025-02-22,2025-04-23,0,2025-07-13
INV0013059,CUS53140,390870.44,2024-09-27,2024-11-26,0,2025-07-13
INV0035057,CUS65340,481049.8,2024-11-20,2025-01-19,0,2025-07-13
INV0050819,CUS34983,404794.78,2025-03-06,2025-04-05,0,2025-07-13
INV0064316,CUS28292,844562.65,2024-09-06,2024-11-05,0,2025-07-13
INV0054205,CUS61919,50253.27,2024-08-17,2024-10-16,0,2025-07-13
INV0058404,CUS98368,697972.82,2025-03-20,2025-04-19,0,2025-07-13
INV0026911,CUS15402,650978.24,2024-12-19,2025-01-18,0,2025-07-13
INV0020313,CUS31192,183081.66,2024-12-05,2025-01-04,0,2025-07-13
INV0022899,CUS09659,761324.54,2025-03-16,2025-04-15,0,2025-07-13
INV0067099,CUS72355,701322.4,2025-02-28,2025-03-30,0,2025-07-13
INV0001960,CUS93101,431683.56,2025-01-02,2025-03-03,0,2025-07-13
INV0076345,CUS78097,842818.6,2025-04-14,2025-06-13,0,2025-07-13
INV0052214,CUS87060,370654.98,2024-12-02,2025-01-01,0,2025-07-13
INV0021682,CUS17634,767777.52,2024-11-27,2024-12-27,0,2025-07-13
INV0037336,CUS83194,835757.43,2024-10-27,2024-12-26,0,2025-07-13
INV0049017,CUS87885,946811.87,2025-07-01,2025-08-30,0,2025-07-13
INV0046279,CUS36770,202963.01,2024-10-11,2024-12-10,0,2025-07-13
INV0002001,CUS09505,173962.28,2024-08-27,2024-09-26,0,2025-07-13
INV0047501,CUS51807,979655.63,2024-12-08,2025-02-06,0,2025-07-13
INV0058724,CUS27434,620158.93,2024-12-10,2025-01-09,0,2025-07-13
INV0058323,CUS93758,738134.95,2025-06-28,2025-07-28,0,2025-07-13
INV0001123,CUS15278,391779.23,2025-05-25,2025-07-24,0,2025-07-13
INV0051470,CUS52260,210727.03,2025-06-26,2025-08-25,0,2025-07-13
INV0012434,CUS27995,400845.26,2024-12-26,2025-01-25,0,2025-07-13
INV0047355,CUS02528,927622.58,2024-07-26,2024-08-25,0,2025-07-13
INV0018795,CUS49041,783099.87,2025-02-20,2025-03-22,0,2025-07-13
INV0025266,CUS89022,605219.0,2025-06-25,2025-07-25,0,2025-07-13
INV0057240,CUS50921,123925.67,2024-11-10,2024-12-10,0,2025-07-13
INV0006927,CUS02360,590857.55,2024-07-26,2024-09-24,0,2025-07-13
INV0036348,CUS21785,368774.81,2025-01-10,2025-03-11,0,2025-07-13
INV0032883,CUS18146,224540.76,2025-02-10,2025-04-11,0,2025-07-13
INV0079539,CUS45086,318888.12,2024-07-31,2024-08-30,0,2025-07-13
INV0047194,CUS62845,695654.78,2025-03-14,2025-04-13,0,2025-07-13
INV0039348,CUS89982,236007.85,2024-08-06,2024-09-05,0,2025-07-13
INV0041419,CUS77129,578048.85,2024-12-01,2024-12-31,0,2025-07-13
INV0068906,CUS90802,985713.05,2024-08-18,2024-10-17,0,2025-07-13
INV0055446,CUS97611,909874.23,2025-05-10,2025-06-09,0,2025-07-13
INV0015802,CUS34861,747034.68,2025-03-11,2025-04-10,0,2025-07-13
INV0013335,CUS59996,550945.2,2024-09-03,2024-11-02,0,2025-07-13
INV0004343,CUS34178,562395.62,2024-09-15,2024-11-14,0,2025-07-13
INV0025642,CUS09941,166998.71,2025-06-13,2025-08-12,0,2025-07-13
INV0015510,CUS18834,53123.41,2024-10-21,2024-12-20,0,2025-07-13
INV0012573,CUS29076,536397.19,2025-04-21,2025-06-20,0,2025-07-13
INV0078362,CUS29216,440079.0,2024-08-31,2024-09-30,0,2025-07-13
INV0066298,CUS52849,383203.0,2024-11-12,2025-01-11,0,2025-07-13
INV0070851,CUS71484,257612.56,2024-12-27,2025-01-26,0,2025-07-13
INV0019041,CUS61456,390826.23,2025-01-02,2025-02-01,0,2025-07-13
INV0051234,CUS41354,164850.93,2025-02-17,2025-04-18,0,2025-07-13
INV0047034,CUS71291,170972.56,2025-04-08,2025-06-07,0,2025-07-13
INV0056190,CUS99473,545121.76,2024-11-30,2025-01-29,0,2025-07-13
INV0021885,CUS28054,409370.36,2025-02-24,2025-04-25,0,2025-07-13
INV0080730,CUS69557,604445.63,2024-12-28,2025-02-26,0,2025-07-13
INV0058338,CUS13440,451027.52,2025-04-13,2025-05-13,0,2025-07-13
INV0069163,CUS99328,30481.6,2025-02-20,2025-04-21,0,2025-07-13
INV0005260,CUS43001,605030.41,2025-02-09,2025-04-10,0,2025-07-13
INV0057518,CUS25917,413338.12,2025-03-11,2025-05-10,0,2025-07-13
INV0067151,CUS91061,220866.0,2025-05-16,2025-06-15,0,2025-07-13
INV0015011,CUS73384,630990.12,2024-12-30,2025-02-28,0,2025-07-13
INV0024254,CUS67971,657450.53,2024-11-22,2024-12-22,0,2025-07-13
INV0071104,CUS87422,135113.94,2024-09-26,2024-11-25,0,2025-07-13
INV0072572,CUS56407,408518.93,2024-08-27,2024-10-26,0,2025-07-13
INV0001077,CUS76560,405367.02,2025-05-06,2025-06-05,0,2025-07-13
INV0021894,CUS55409,472727.01,2024-12-14,2025-01-13,0,2025-07-13
INV0054314,CUS47042,847081.56,2025-06-17,2025-08-16,0,2025-07-13
INV0051200,CUS00169,81195.29,2025-07-07,2025-08-06,0,2025-07-13
INV0049768,CUS64183,736394.43,2025-05-27,2025-07-26,0,2025-07-13
INV0038226,CUS10178,833248.36,2024-12-27,2025-02-25,0,2025-07-13
INV0077105,CUS51778,405098.84,2025-07-10,2025-08-09,0,2025-07-13
INV0061119,CUS47767,705850.18,2024-12-07,2025-02-05,0,2025-07-13
INV0053015,CUS01211,844996.27,2025-03-17,2025-05-16,0,2025-07-13
INV0006329,CUS11105,74194.29,2024-09-28,2024-10-28,0,2025-07-13
INV0008075,CUS38328,826056.52,2024-08-20,2024-09-19,0,2025-07-13
INV0031331,CUS69603,704020.46,2024-12-21,2025-02-19,0,2025-07-13
INV0078319,CUS48304,819991.23,2025-04-25,2025-06-24,0,2025-07-13
INV0048071,CUS10913,188567.48,2025-02-27,2025-03-29,0,2025-07-13
INV0010135,CUS22795,526571.21,2024-11-24,2024-12-24,0,2025-07-13
INV0027175,CUS18479,478740.75,2025-01-02,2025-02-01,0,2025-07-13
INV0010757,CUS89046,973092.65,2025-03-18,2025-04-17,0,2025-07-13
INV0056871,CUS95864,945541.17,2025-03-25,2025-05-24,0,2025-07-13
INV0044462,CUS17523,522793.47,2024-12-15,2025-02-13,0,2025-07-13
INV0053627,CUS86672,322750.94,2024-09-06,2024-10-06,0,2025-07-13
INV0072764,CUS74577,460152.06,2025-04-12,2025-06-11,0,2025-07-13
INV0068429,CUS15567,401645.28,2024-10-02,2024-11-01,0,2025-07-13
INV0034868,CUS82006,433181.31,2024-11-01,2024-12-01,0,2025-07-13
INV0012380,CUS34527,656164.21,2025-05-01,2025-05-31,0,2025-07-13
INV0011149,CUS87812,294925.09,2025-01-27,2025-03-28,0,2025-07-13
INV0014077,CUS38442,224224.94,2024-11-06,2024-12-06,0,2025-07-13
INV0038921,CUS01586,389203.61,2024-08-28,2024-10-27,0,2025-07-13
INV0074292,CUS59223,875210.16,2025-05-10,2025-06-09,0,2025-07-13
INV0054257,CUS20138,14856.47,2025-04-17,2025-05-17,0,2025-07-13
INV0022612,CUS80981,145039.23,2024-12-03,2025-01-02,0,2025-07-13
INV0025952,CUS98378,196284.02,2025-01-16,2025-03-17,0,2025-07-13
INV0058210,CUS37043,232819.18,2025-04-21,2025-06-20,0,2025-07-13
INV0035476,CUS35838,991427.06,2025-01-05,2025-03-06,0,2025-07-13
INV0023023,CUS97439,701601.52,2025-01-24,2025-02-23,0,2025-07-13
INV0027379,CUS98020,964796.85,2025-03-10,2025-04-09,0,2025-07-13
INV0034344,CUS45921,613393.72,2025-03-12,2025-05-11,0,2025-07-13
INV0065375,CUS18817,417975.45,2024-09-08,2024-11-07,0,2025-07-13
INV0014104,CUS05459,734.09,2025-02-18,2025-04-19,0,2025-07-13
INV0057922,CUS16545,587554.0,2025-06-28,2025-07-28,0,2025-07-13
INV0066609,CUS20330,115987.88,2024-12-16,2025-02-14,0,2025-07-13
INV0077659,CUS90470,68812.18,2024-10-13,2024-12-12,0,2025-07-13
INV0080559,CUS06328,182632.51,2024-11-03,2024-12-03,0,2025-07-13
INV0044723,CUS46053,200741.63,2025-03-19,2025-05-18,0,2025-07-13
INV0058934,CUS28277,699871.6,2025-03-03,2025-04-02,0,2025-07-13
INV0052971,CUS37834,925471.32,2024-11-13,2024-12-13,0,2025-07-13
INV0014079,CUS58343,267594.06,2025-01-02,2025-02-01,0,2025-07-13
INV0005825,CUS93311,942588.69,2025-03-29,2025-05-28,0,2025-07-13
INV0032332,CUS41768,910582.06,2025-02-23,2025-04-24,0,2025-07-13
INV0030795,CUS55910,68007.72,2024-11-18,2024-12-18,0,2025-07-13
INV0069058,CUS95011,993189.0,2025-04-15,2025-06-14,0,2025-07-13
INV0024931,CUS01118,539492.21,2025-07-06,2025-09-04,0,2025-07-13
INV0030113,CUS14203,328713.38,2024-09-07,2024-10-07,0,2025-07-13
INV0010538,CUS81877,22268.21,2024-11-12,2024-12-12,0,2025-07-13
INV0073886,CUS29553,600065.32,2025-01-30,2025-03-31,0,2025-07-13
INV0078723,CUS72835,21528.71,2025-01-09,2025-03-10,0,2025-07-13
INV0023519,CUS67370,625887.37,2024-10-01,2024-11-30,0,2025-07-13
INV0027943,CUS34643,739717.79,2025-05-08,2025-06-07,0,2025-07-13
INV0073467,CUS76441,4339.57,2025-03-02,2025-05-01,0,2025-07-13
INV0053654,CUS35647,840727.09,2024-09-06,2024-10-06,0,2025-07-13
INV0031116,CUS30595,612477.58,2025-06-12,2025-08-11,0,2025-07-13
INV0041183,CUS26351,400505.37,2025-02-21,2025-04-22,0,2025-07-13
INV0020456,CUS67459,767457.38,2024-10-02,2024-12-01,0,2025-07-13
INV0030313,CUS69566,79450.36,2025-01-17,2025-03-18,0,2025-07-13
INV0067810,CUS00300,543858.74,2025-06-24,2025-07-24,0,2025-07-13
INV0002230,CUS29403,374510.3,2025-05-07,2025-06-06,0,2025-07-13
INV0062185,CUS95761,101099.09,2025-02-25,2025-03-27,0,2025-07-13
INV0014172,CUS98311,705999.83,2024-10-26,2024-12-25,0,2025-07-13
INV0004233,CUS37474,473106.43,2024-11-05,2024-12-05,0,2025-07-13
INV0049965,CUS91680,264391.45,2024-12-08,2025-01-07,0,2025-07-13
INV0059122,CUS85380,567859.79,2025-02-23,2025-03-25,0,2025-07-13
INV0054444,CUS66316,709634.39,2024-12-05,2025-02-03,0,2025-07-13
INV0070423,CUS84524,846032.96,2024-08-06,2024-10-05,0,2025-07-13
INV0074427,CUS92633,570451.18,2025-05-30,2025-06-29,0,2025-07-13
INV0051124,CUS41136,548841.57,2025-04-23,2025-05-23,0,2025-07-13
INV0064133,CUS94003,211387.02,2024-08-13,2024-09-12,0,2025-07-13
INV0003350,CUS26112,939951.67,2025-06-02,2025-08-01,0,2025-07-13
INV0054367,CUS18807,186054.14,2025-02-25,2025-04-26,0,2025-07-13
INV0075003,CUS53553,577055.49,2024-08-02,2024-10-01,0,2025-07-13
INV0024714,CUS80485,420277.16,2025-03-14,2025-05-13,0,2025-07-13
INV0004844,CUS77883,615419.29,2025-04-20,2025-05-20,0,2025-07-13
INV0055533,CUS85205,767775.67,2025-06-21,2025-07-21,0,2025-07-13
INV0068233,CUS34630,493056.96,2024-10-16,2024-12-15,0,2025-07-13
INV0028194,CUS76034,415879.85,2025-03-18,2025-04-17,0,2025-07-13
INV0043331,CUS96710,133348.79,2024-10-20,2024-12-19,0,2025-07-13
