invoice_no,customer_id,amountall,create_date,due_date,status,paid_date
INV0078483,CUS43918,555148.51,2025-06-29,2025-08-28,0,2025-07-12
INV0025614,CUS86798,5469.3,2024-09-30,2024-11-29,0,2025-07-12
INV0053851,CUS22502,551744.43,2025-03-08,2025-05-07,0,2025-07-12
INV0040574,CUS55176,782281.36,2025-03-05,2025-05-04,0,2025-07-12
INV0059584,CUS43075,16177.98,2025-01-12,2025-02-11,0,2025-07-12
INV0039843,CUS40003,147057.15,2025-01-14,2025-03-15,0,2025-07-12
INV0062623,CUS72877,268587.0,2024-11-06,2024-12-06,0,2025-07-12
INV0051014,CUS75229,735936.11,2025-04-22,2025-05-22,0,2025-07-12
INV0066185,CUS37425,152820.56,2024-11-22,2024-12-22,0,2025-07-12
INV0066451,CUS25733,765007.93,2024-10-05,2024-12-04,0,2025-07-12
INV0035771,CUS70509,771324.19,2025-03-29,2025-05-28,0,2025-07-12
INV0080379,CUS05731,154312.16,2024-08-28,2024-09-27,0,2025-07-12
INV0025202,CUS68443,553081.28,2025-05-01,2025-05-31,0,2025-07-12
INV0077894,CUS16668,345593.12,2024-08-15,2024-09-14,0,2025-07-12
INV0047197,CUS54273,572419.99,2025-03-25,2025-05-24,0,2025-07-12
INV0071172,CUS62358,996917.52,2024-08-02,2024-10-01,0,2025-07-12
INV0066389,CUS70056,200866.77,2025-04-03,2025-06-02,0,2025-07-12
INV0043450,CUS32794,563874.49,2025-03-14,2025-04-13,0,2025-07-12
INV0073491,CUS23804,308356.77,2025-02-23,2025-04-24,0,2025-07-12
INV0055309,CUS72411,986354.66,2025-03-31,2025-05-30,0,2025-07-12
INV0012356,CUS13319,522646.07,2025-05-31,2025-07-30,0,2025-07-12
INV0036339,CUS31506,581265.79,2025-04-14,2025-05-14,0,2025-07-12
INV0059943,CUS82262,488291.76,2024-09-09,2024-11-08,0,2025-07-12
INV0038033,CUS93651,46299.71,2025-06-11,2025-08-10,0,2025-07-12
INV0066196,CUS99498,60147.87,2025-02-26,2025-04-27,0,2025-07-12
INV0057191,CUS07391,41288.22,2025-03-11,2025-05-10,0,2025-07-12
INV0042595,CUS13897,751298.64,2024-08-27,2024-10-26,0,2025-07-12
INV0022143,CUS06330,716474.85,2024-08-11,2024-09-10,0,2025-07-12
INV0066684,CUS87193,387947.23,2025-03-22,2025-05-21,0,2025-07-12
INV0030539,CUS01167,239715.74,2025-01-27,2025-02-26,0,2025-07-12
INV0037302,CUS12831,723151.29,2025-06-07,2025-07-07,0,2025-07-12
INV0052304,CUS93491,9839.6,2024-12-29,2025-01-28,0,2025-07-12
INV0012982,CUS55800,944209.75,2024-10-22,2024-12-21,0,2025-07-12
INV0068692,CUS80638,767018.21,2024-09-16,2024-10-16,0,2025-07-12
INV0007520,CUS53777,197319.27,2025-06-12,2025-07-12,0,2025-07-12
INV0037793,CUS86737,489336.9,2024-12-05,2025-01-04,0,2025-07-12
INV0056240,CUS06932,253424.13,2024-10-06,2024-12-05,0,2025-07-12
INV0044789,CUS59247,107403.06,2025-01-14,2025-03-15,0,2025-07-12
INV0062157,CUS78325,170259.68,2025-05-04,2025-07-03,0,2025-07-12
INV0074251,CUS84380,892144.99,2025-01-12,2025-03-13,0,2025-07-12
INV0066344,CUS84394,692548.64,2025-01-15,2025-02-14,0,2025-07-12
INV0060899,CUS18000,537365.5,2024-12-16,2025-01-15,0,2025-07-12
INV0073075,CUS67107,115232.64,2024-10-01,2024-11-30,0,2025-07-12
INV0061870,CUS48539,704927.03,2024-07-14,2024-08-13,0,2025-07-12
INV0004589,CUS31119,71068.65,2024-07-13,2024-09-11,0,2025-07-12
INV0052111,CUS80632,242361.35,2025-05-20,2025-06-19,0,2025-07-12
INV0065612,CUS50941,587219.21,2025-06-23,2025-07-23,0,2025-07-12
INV0050690,CUS29529,451341.52,2024-10-20,2024-12-19,0,2025-07-12
INV0025708,CUS39179,486451.3,2025-05-12,2025-06-11,0,2025-07-12
INV0061218,CUS22368,221429.71,2024-11-29,2024-12-29,0,2025-07-12
INV0042657,CUS26825,844868.5,2025-01-02,2025-02-01,0,2025-07-12
INV0061008,CUS70962,942191.39,2025-06-14,2025-07-14,0,2025-07-12
INV0041309,CUS28452,944346.26,2024-08-19,2024-10-18,0,2025-07-12
INV0064963,CUS20239,852364.62,2025-03-06,2025-04-05,0,2025-07-12
INV0071838,CUS76842,301548.06,2025-04-21,2025-05-21,0,2025-07-12
INV0044963,CUS15193,381202.61,2024-11-21,2024-12-21,0,2025-07-12
INV0074176,CUS45710,33065.07,2024-08-20,2024-10-19,0,2025-07-12
INV0040021,CUS16415,989328.52,2025-03-27,2025-05-26,0,2025-07-12
INV0045570,CUS11829,778775.78,2024-12-31,2025-01-30,0,2025-07-12
INV0072198,CUS83068,813864.85,2024-11-27,2025-01-26,0,2025-07-12
INV0057074,CUS18157,411524.04,2025-01-30,2025-03-01,0,2025-07-12
INV0003629,CUS34912,712707.0,2025-01-09,2025-02-08,0,2025-07-12
INV0015409,CUS19097,568405.59,2025-04-11,2025-06-10,0,2025-07-12
INV0034670,CUS47313,79479.88,2024-08-30,2024-09-29,0,2025-07-12
INV0061494,CUS94108,810286.04,2025-01-14,2025-03-15,0,2025-07-12
INV0064622,CUS66191,826429.26,2025-06-23,2025-08-22,0,2025-07-12
INV0067259,CUS10537,265876.54,2024-11-19,2024-12-19,0,2025-07-12
INV0004320,CUS02348,983001.74,2025-02-23,2025-04-24,0,2025-07-12
INV0060716,CUS61849,235426.37,2024-08-06,2024-10-05,0,2025-07-12
INV0045903,CUS21726,710536.46,2024-11-02,2024-12-02,0,2025-07-12
INV0060832,CUS07726,799851.77,2024-12-15,2025-01-14,0,2025-07-12
INV0022012,CUS70210,891356.29,2024-10-07,2024-11-06,0,2025-07-12
INV0048216,CUS97029,884954.63,2025-05-04,2025-06-03,0,2025-07-12
INV0079152,CUS84546,747018.81,2024-08-19,2024-10-18,0,2025-07-12
INV0033707,CUS04799,760626.4,2025-02-01,2025-03-03,0,2025-07-12
INV0031854,CUS33643,376907.85,2024-12-24,2025-02-22,0,2025-07-12
INV0079492,CUS64140,894353.82,2025-04-16,2025-05-16,0,2025-07-12
INV0042326,CUS76633,995388.37,2025-06-15,2025-07-15,0,2025-07-12
INV0005110,CUS55380,523309.92,2025-06-26,2025-08-25,0,2025-07-12
INV0067752,CUS46622,313024.45,2024-09-02,2024-10-02,0,2025-07-12
INV0080774,CUS51592,612311.07,2024-10-30,2024-11-29,0,2025-07-12
INV0009003,CUS17811,154217.34,2024-12-21,2025-02-19,0,2025-07-12
INV0032043,CUS87253,541.23,2025-05-02,2025-06-01,0,2025-07-12
INV0075961,CUS08893,38649.37,2024-11-20,2025-01-19,0,2025-07-12
INV0033697,CUS23631,146137.91,2024-12-15,2025-01-14,0,2025-07-12
INV0023212,CUS25040,594539.3,2025-06-10,2025-07-10,0,2025-07-12
INV0038021,CUS47691,583570.46,2025-01-04,2025-03-05,0,2025-07-12
INV0054886,CUS11652,729999.25,2024-08-03,2024-10-02,0,2025-07-12
INV0035350,CUS79780,170819.64,2025-04-24,2025-05-24,0,2025-07-12
INV0060308,CUS51543,325504.11,2024-08-02,2024-10-01,0,2025-07-12
INV0037380,CUS82638,636015.06,2025-01-09,2025-02-08,0,2025-07-12
INV0079494,CUS65303,165740.51,2024-12-23,2025-01-22,0,2025-07-12
INV0048136,CUS98291,151545.87,2024-12-01,2024-12-31,0,2025-07-12
INV0038228,CUS16842,971388.69,2025-01-13,2025-02-12,0,2025-07-12
INV0040752,CUS99728,209547.21,2024-12-28,2025-01-27,0,2025-07-12
INV0075156,CUS25462,112715.23,2025-01-28,2025-03-29,0,2025-07-12
INV0012021,CUS46352,781811.52,2024-10-04,2024-11-03,0,2025-07-12
INV0054313,CUS28958,979845.68,2025-03-13,2025-04-12,0,2025-07-12
INV0072056,CUS89271,840662.74,2024-08-05,2024-10-04,0,2025-07-12
INV0080266,CUS61854,302919.37,2024-12-28,2025-02-26,0,2025-07-12
INV0049356,CUS02390,719062.82,2024-08-15,2024-10-14,0,2025-07-12
INV0042840,CUS26754,365962.03,2025-03-15,2025-04-14,0,2025-07-12
INV0027420,CUS37939,783867.0,2025-02-10,2025-03-12,0,2025-07-12
INV0009601,CUS40927,590582.14,2025-05-10,2025-07-09,0,2025-07-12
INV0061293,CUS71464,512017.43,2024-08-12,2024-09-11,0,2025-07-12
INV0039533,CUS64163,421799.32,2025-05-21,2025-07-20,0,2025-07-12
INV0023198,CUS05035,993643.47,2025-03-31,2025-05-30,0,2025-07-12
INV0029721,CUS04466,840375.47,2024-09-06,2024-10-06,0,2025-07-12
INV0051919,CUS52745,368187.71,2025-05-03,2025-06-02,0,2025-07-12
INV0068464,CUS14149,260280.98,2025-02-06,2025-04-07,0,2025-07-12
INV0051507,CUS65352,832665.32,2024-12-26,2025-02-24,0,2025-07-12
INV0074360,CUS57270,58462.42,2024-11-30,2024-12-30,0,2025-07-12
INV0051169,CUS46831,733741.57,2024-08-09,2024-09-08,0,2025-07-12
INV0011012,CUS92969,634359.04,2025-05-10,2025-06-09,0,2025-07-12
INV0047296,CUS36697,22293.42,2024-10-02,2024-12-01,0,2025-07-12
INV0070617,CUS18717,170498.49,2024-08-07,2024-10-06,0,2025-07-12
INV0057936,CUS48919,332540.54,2024-08-21,2024-10-20,0,2025-07-12
INV0018918,CUS94277,451798.56,2025-04-11,2025-05-11,0,2025-07-12
INV0028948,CUS30673,878078.09,2025-07-11,2025-09-09,0,2025-07-12
INV0070285,CUS92744,637170.46,2024-11-15,2024-12-15,0,2025-07-12
INV0030778,CUS19279,644597.31,2025-04-27,2025-05-27,0,2025-07-12
INV0056794,CUS41289,290328.88,2024-08-11,2024-09-10,0,2025-07-12
INV0066616,CUS89156,987620.4,2024-12-04,2025-01-03,0,2025-07-12
INV0029616,CUS24292,729318.21,2025-06-24,2025-07-24,0,2025-07-12
INV0009861,CUS30664,834176.43,2024-09-26,2024-10-26,0,2025-07-12
INV0050095,CUS16008,233647.67,2025-04-01,2025-05-01,0,2025-07-12
INV0047341,CUS01523,32605.54,2025-04-30,2025-06-29,0,2025-07-12
INV0018280,CUS31660,716299.52,2024-09-16,2024-10-16,0,2025-07-12
INV0054021,CUS96496,955701.49,2025-07-05,2025-09-03,0,2025-07-12
INV0045471,CUS00817,664460.41,2025-06-20,2025-08-19,0,2025-07-12
INV0069305,CUS74610,328041.81,2025-01-31,2025-04-01,0,2025-07-12
INV0031143,CUS25148,330600.72,2025-01-14,2025-02-13,0,2025-07-12
INV0076748,CUS88474,605029.89,2024-10-28,2024-12-27,0,2025-07-12
INV0006357,CUS22593,442128.89,2024-08-25,2024-09-24,0,2025-07-12
INV0011446,CUS35608,59689.69,2025-02-10,2025-04-11,0,2025-07-12
INV0060329,CUS34394,239045.58,2025-04-08,2025-05-08,0,2025-07-12
INV0038395,CUS47758,26364.9,2024-11-09,2024-12-09,0,2025-07-12
INV0040510,CUS77010,136048.12,2024-12-01,2025-01-30,0,2025-07-12
INV0038988,CUS95622,215078.55,2024-08-02,2024-09-01,0,2025-07-12
INV0016152,CUS76946,278264.4,2025-04-19,2025-06-18,0,2025-07-12
INV0078331,CUS53118,862076.77,2025-03-13,2025-04-12,0,2025-07-12
INV0057112,CUS19525,96886.81,2025-01-25,2025-02-24,0,2025-07-12
INV0003008,CUS42261,256587.61,2024-12-26,2025-02-24,0,2025-07-12
INV0009505,CUS78841,225650.79,2024-10-04,2024-11-03,0,2025-07-12
INV0071802,CUS44334,274773.41,2025-04-30,2025-06-29,0,2025-07-12
INV0031422,CUS08114,873457.9,2024-10-31,2024-12-30,0,2025-07-12
INV0010064,CUS26217,522043.09,2025-04-13,2025-06-12,0,2025-07-12
INV0046511,CUS36767,877183.74,2025-01-14,2025-03-15,0,2025-07-12
INV0065059,CUS79440,504308.6,2025-02-13,2025-04-14,0,2025-07-12
INV0049474,CUS71752,573423.28,2025-03-15,2025-05-14,0,2025-07-12
INV0076130,CUS38249,10224.36,2025-06-10,2025-08-09,0,2025-07-12
INV0052488,CUS81152,386669.73,2025-03-31,2025-04-30,0,2025-07-12
INV0021982,CUS86569,399925.79,2024-12-13,2025-01-12,0,2025-07-12
INV0079664,CUS18279,652822.93,2024-08-30,2024-09-29,0,2025-07-12
INV0038267,CUS05833,537013.7,2025-03-30,2025-05-29,0,2025-07-12
INV0041726,CUS87883,749961.78,2024-11-10,2024-12-10,0,2025-07-12
INV0075327,CUS74640,301766.44,2024-10-02,2024-11-01,0,2025-07-12
INV0068571,CUS63639,338993.33,2025-01-04,2025-03-05,0,2025-07-12
INV0048078,CUS69017,711091.77,2024-11-11,2024-12-11,0,2025-07-12
INV0026123,CUS42130,807037.78,2025-02-19,2025-04-20,0,2025-07-12
INV0031521,CUS94474,975691.77,2025-02-05,2025-03-07,0,2025-07-12
INV0019199,CUS39815,672198.56,2025-06-09,2025-08-08,0,2025-07-12
INV0051076,CUS87842,674291.4,2024-12-13,2025-01-12,0,2025-07-12
INV0044510,CUS51578,988614.77,2025-03-18,2025-05-17,0,2025-07-12
INV0056880,CUS06698,225972.33,2025-04-16,2025-06-15,0,2025-07-12
INV0072370,CUS90467,295072.02,2025-04-11,2025-06-10,0,2025-07-12
INV0059909,CUS88933,829723.18,2025-04-28,2025-06-27,0,2025-07-12
INV0041175,CUS11733,783905.17,2025-06-13,2025-08-12,0,2025-07-12
INV0046738,CUS42442,572633.56,2025-07-07,2025-09-05,0,2025-07-12
INV0066019,CUS17228,185541.94,2024-11-06,2025-01-05,0,2025-07-12
INV0020285,CUS99370,860844.07,2024-12-30,2025-02-28,0,2025-07-12
INV0012286,CUS50089,381898.61,2025-03-29,2025-05-28,0,2025-07-12
INV0011635,CUS28487,359906.57,2025-03-09,2025-04-08,0,2025-07-12
INV0043784,CUS45674,339964.71,2024-07-14,2024-09-12,0,2025-07-12
INV0015817,CUS72281,910765.67,2025-06-09,2025-07-09,0,2025-07-12
INV0039894,CUS00704,879823.81,2025-05-07,2025-07-06,0,2025-07-12
INV0020643,CUS57642,595917.12,2025-03-19,2025-05-18,0,2025-07-12
INV0066328,CUS05534,528374.57,2025-05-09,2025-07-08,0,2025-07-12
INV0056039,CUS55776,838416.06,2025-01-11,2025-03-12,0,2025-07-12
INV0031138,CUS27633,27047.16,2025-04-25,2025-06-24,0,2025-07-12
INV0028696,CUS41399,925866.08,2025-04-22,2025-05-22,0,2025-07-12
INV0003805,CUS29307,66794.65,2024-11-24,2025-01-23,0,2025-07-12
INV0003847,CUS21562,292565.73,2024-12-30,2025-02-28,0,2025-07-12
INV0040659,CUS19968,339343.76,2025-01-25,2025-03-26,0,2025-07-12
INV0003264,CUS43845,135438.61,2025-05-15,2025-06-14,0,2025-07-12
INV0014335,CUS44701,263139.12,2024-08-22,2024-09-21,0,2025-07-12
INV0074580,CUS69152,748185.93,2025-05-24,2025-06-23,0,2025-07-12
INV0042115,CUS74311,223109.6,2025-05-07,2025-06-06,0,2025-07-12
INV0035735,CUS36809,317182.34,2025-06-18,2025-07-18,0,2025-07-12
INV0016020,CUS24582,630786.48,2025-04-06,2025-06-05,0,2025-07-12
INV0058382,CUS06690,998542.34,2025-02-03,2025-04-04,0,2025-07-12
INV0009771,CUS10156,672869.62,2024-07-24,2024-09-22,0,2025-07-12
INV0037481,CUS35590,93264.84,2025-06-06,2025-08-05,0,2025-07-12
INV0065864,CUS99840,991697.49,2024-12-10,2025-02-08,0,2025-07-12
INV0008640,CUS40988,790014.5,2025-01-26,2025-03-27,0,2025-07-12
INV0036289,CUS56345,734159.07,2025-03-30,2025-05-29,0,2025-07-12
INV0072680,CUS12544,9346.63,2025-03-09,2025-04-08,0,2025-07-12
INV0072113,CUS36578,128812.14,2024-10-29,2024-12-28,0,2025-07-12
INV0006009,CUS70701,661432.63,2025-02-26,2025-03-28,0,2025-07-12
INV0041434,CUS42949,708140.71,2024-08-03,2024-09-02,0,2025-07-12
INV0036711,CUS76811,829825.11,2024-07-23,2024-08-22,0,2025-07-12
INV0078081,CUS81263,830567.46,2025-03-08,2025-05-07,0,2025-07-12
INV0033553,CUS60452,717935.82,2025-05-25,2025-07-24,0,2025-07-12
INV0033905,CUS24953,365704.04,2024-11-28,2025-01-27,0,2025-07-12
INV0003111,CUS04224,182028.72,2024-08-15,2024-09-14,0,2025-07-12
INV0031738,CUS42366,423327.74,2024-10-23,2024-11-22,0,2025-07-12
INV0048476,CUS23670,801894.6,2024-12-31,2025-03-01,0,2025-07-12
INV0065586,CUS13710,642235.05,2024-07-24,2024-08-23,0,2025-07-12
INV0009355,CUS91136,209527.47,2025-06-17,2025-07-17,0,2025-07-12
INV0049133,CUS44995,30338.87,2025-04-03,2025-05-03,0,2025-07-12
INV0069896,CUS14166,588213.99,2025-04-06,2025-06-05,0,2025-07-12
INV0053273,CUS25754,32568.78,2024-09-23,2024-11-22,0,2025-07-12
INV0059455,CUS22143,899450.63,2025-01-22,2025-03-23,0,2025-07-12
INV0006424,CUS10041,761269.23,2024-09-08,2024-11-07,0,2025-07-12
INV0005564,CUS44240,864690.94,2025-03-09,2025-05-08,0,2025-07-12
INV0002935,CUS77809,545738.56,2024-07-18,2024-08-17,0,2025-07-12
INV0057652,CUS77909,148098.88,2024-11-29,2024-12-29,0,2025-07-12
INV0022687,CUS86955,238679.53,2025-05-18,2025-07-17,0,2025-07-12
INV0048081,CUS01304,69576.96,2024-10-27,2024-12-26,0,2025-07-12
INV0073025,CUS27989,873489.43,2024-09-18,2024-10-18,0,2025-07-12
INV0056136,CUS25255,163587.2,2024-07-17,2024-08-16,0,2025-07-12
INV0002845,CUS52830,738123.13,2024-09-25,2024-10-25,0,2025-07-12
INV0069402,CUS09091,549829.93,2024-12-27,2025-02-25,0,2025-07-12
INV0035596,CUS35936,252558.79,2024-09-08,2024-10-08,0,2025-07-12
INV0037250,CUS52353,633882.91,2024-11-26,2025-01-25,0,2025-07-12
INV0070832,CUS38319,218985.63,2024-11-18,2024-12-18,0,2025-07-12
INV0007184,CUS82227,316418.19,2024-07-27,2024-08-26,0,2025-07-12
INV0010387,CUS24929,164319.22,2024-09-20,2024-11-19,0,2025-07-12
INV0045101,CUS08109,303725.96,2024-08-19,2024-10-18,0,2025-07-12
INV0023388,CUS07119,173069.81,2024-07-13,2024-09-11,0,2025-07-12
INV0030721,CUS75669,354723.24,2025-02-09,2025-03-11,0,2025-07-12
INV0077445,CUS17131,438524.9,2025-06-26,2025-07-26,0,2025-07-12
INV0016460,CUS17614,575782.49,2025-06-10,2025-08-09,0,2025-07-12
INV0039544,CUS70637,30733.76,2025-03-10,2025-04-09,0,2025-07-12
INV0050479,CUS78896,684650.86,2024-10-15,2024-11-14,0,2025-07-12
INV0050727,CUS45343,152763.08,2024-10-17,2024-11-16,0,2025-07-12
INV0027454,CUS41122,312085.33,2024-12-04,2025-02-02,0,2025-07-12
INV0068821,CUS35666,265404.58,2024-09-22,2024-11-21,0,2025-07-12
INV0030749,CUS67665,625984.36,2025-03-12,2025-04-11,0,2025-07-12
INV0064380,CUS55953,30909.24,2025-02-22,2025-03-24,0,2025-07-12
INV0007361,CUS70348,240239.37,2025-06-06,2025-07-06,0,2025-07-12
INV0044815,CUS66900,322056.97,2024-08-24,2024-10-23,0,2025-07-12
INV0025191,CUS51546,195309.65,2025-01-05,2025-03-06,0,2025-07-12
INV0010045,CUS48398,959118.02,2025-02-20,2025-03-22,0,2025-07-12
INV0004839,CUS13560,260766.57,2025-07-12,2025-08-11,0,2025-07-12
INV0004354,CUS54977,736499.04,2024-09-18,2024-10-18,0,2025-07-12
INV0051209,CUS88001,523830.86,2025-04-12,2025-06-11,0,2025-07-12
INV0006318,CUS83769,249524.11,2025-07-07,2025-08-06,0,2025-07-12
INV0061043,CUS88228,105466.22,2025-02-12,2025-04-13,0,2025-07-12
INV0042016,CUS04265,691506.92,2025-03-29,2025-05-28,0,2025-07-12
INV0022095,CUS17751,500194.11,2025-05-14,2025-07-13,0,2025-07-12
INV0070961,CUS10324,182022.9,2024-11-11,2025-01-10,0,2025-07-12
INV0009604,CUS58727,11095.01,2025-03-11,2025-04-10,0,2025-07-12
INV0078100,CUS30842,799237.21,2024-07-20,2024-08-19,0,2025-07-12
INV0004130,CUS37802,129128.95,2025-05-13,2025-06-12,0,2025-07-12
INV0066555,CUS47422,338612.06,2025-07-03,2025-09-01,0,2025-07-12
INV0045252,CUS19884,477929.09,2025-04-26,2025-06-25,0,2025-07-12
INV0026289,CUS06306,211672.87,2024-10-10,2024-11-09,0,2025-07-12
INV0048990,CUS75498,99579.71,2024-09-15,2024-10-15,0,2025-07-12
INV0063038,CUS81772,389120.2,2025-06-07,2025-07-07,0,2025-07-12
INV0062113,CUS51281,375241.86,2025-02-02,2025-03-04,0,2025-07-12
INV0062289,CUS18947,588336.97,2024-08-19,2024-10-18,0,2025-07-12
INV0011753,CUS96767,305118.97,2024-09-27,2024-11-26,0,2025-07-12
INV0065482,CUS14818,578237.12,2025-07-11,2025-08-10,0,2025-07-12
INV0056728,CUS83955,758590.14,2024-07-24,2024-09-22,0,2025-07-12
INV0033482,CUS51288,763841.16,2025-05-18,2025-06-17,0,2025-07-12
INV0043424,CUS75190,89559.67,2024-10-26,2024-12-25,0,2025-07-12
INV0069512,CUS44385,353718.15,2025-02-01,2025-03-03,0,2025-07-12
INV0002549,CUS39113,427010.7,2024-08-28,2024-09-27,0,2025-07-12
INV0005390,CUS25347,213970.03,2024-12-11,2025-02-09,0,2025-07-12
INV0016721,CUS28010,441692.63,2025-01-13,2025-03-14,0,2025-07-12
INV0030277,CUS33699,131396.65,2024-07-15,2024-09-13,0,2025-07-12
INV0011066,CUS94365,795819.11,2024-12-28,2025-02-26,0,2025-07-12
INV0012885,CUS55476,117317.58,2024-09-10,2024-11-09,0,2025-07-12
INV0048068,CUS35919,502462.6,2024-09-17,2024-11-16,0,2025-07-12
INV0006816,CUS11295,798005.88,2024-07-17,2024-09-15,0,2025-07-12
INV0067244,CUS05198,427538.77,2024-09-15,2024-10-15,0,2025-07-12
INV0023605,CUS72042,126352.5,2024-09-28,2024-10-28,0,2025-07-12
INV0054197,CUS81538,673102.77,2024-10-08,2024-12-07,0,2025-07-12
INV0022705,CUS32196,782613.08,2024-08-23,2024-09-22,0,2025-07-12
INV0080025,CUS50406,457496.16,2025-07-09,2025-09-07,0,2025-07-12
INV0008564,CUS58891,510268.32,2024-11-11,2025-01-10,0,2025-07-12
INV0052876,CUS97221,514271.68,2024-12-19,2025-02-17,0,2025-07-12
INV0061532,CUS64617,873392.48,2025-01-22,2025-03-23,0,2025-07-12
INV0056725,CUS37102,662343.07,2025-07-03,2025-09-01,0,2025-07-12
INV0079636,CUS52454,233549.31,2024-09-23,2024-11-22,0,2025-07-12
INV0041632,CUS91938,609374.32,2024-12-14,2025-02-12,0,2025-07-12
INV0006730,CUS84492,662741.94,2024-12-22,2025-02-20,0,2025-07-12
INV0018457,CUS02098,50611.15,2024-09-16,2024-11-15,0,2025-07-12
INV0029276,CUS22141,647631.23,2025-01-14,2025-03-15,0,2025-07-12
INV0072500,CUS72558,188456.21,2024-12-16,2025-02-14,0,2025-07-12
INV0034372,CUS88561,737018.75,2025-01-14,2025-03-15,0,2025-07-12
INV0005425,CUS04641,508010.5,2025-04-11,2025-05-11,0,2025-07-12
INV0021194,CUS47709,358543.07,2025-07-02,2025-08-31,0,2025-07-12
INV0080219,CUS72599,208435.6,2024-08-01,2024-08-31,0,2025-07-12
INV0023041,CUS13898,278148.93,2024-11-23,2025-01-22,0,2025-07-12
INV0039671,CUS14951,417955.33,2024-07-21,2024-08-20,0,2025-07-12
INV0000951,CUS98291,685279.34,2025-02-08,2025-04-09,0,2025-07-12
INV0074672,CUS23376,805607.57,2025-04-14,2025-05-14,0,2025-07-12
INV0022126,CUS64697,190390.01,2025-01-06,2025-03-07,0,2025-07-12
INV0008689,CUS39132,350353.87,2025-03-04,2025-05-03,0,2025-07-12
INV0056083,CUS07079,96714.7,2024-10-07,2024-12-06,0,2025-07-12
INV0080789,CUS07243,431650.62,2024-08-17,2024-10-16,0,2025-07-12
INV0032209,CUS63237,469134.41,2024-11-12,2024-12-12,0,2025-07-12
INV0059281,CUS58640,924665.01,2025-06-11,2025-07-11,0,2025-07-12
INV0058732,CUS10151,848097.88,2024-12-17,2025-01-16,0,2025-07-12
INV0003256,CUS78598,139423.87,2024-09-09,2024-10-09,0,2025-07-12
INV0027319,CUS44027,447866.15,2024-07-12,2024-09-10,0,2025-07-12
INV0033270,CUS54317,755512.52,2025-01-09,2025-02-08,0,2025-07-12
INV0068451,CUS55585,176397.36,2024-08-30,2024-10-29,0,2025-07-12
INV0074210,CUS51322,762587.59,2024-09-21,2024-10-21,0,2025-07-12
INV0016622,CUS11168,581588.54,2025-05-09,2025-06-08,0,2025-07-12
INV0000095,CUS26972,343876.66,2025-02-17,2025-03-19,0,2025-07-12
INV0005078,CUS78271,646912.31,2024-11-05,2025-01-04,0,2025-07-12
INV0067199,CUS72849,423534.16,2025-02-05,2025-03-07,0,2025-07-12
INV0005220,CUS93464,461799.06,2025-05-01,2025-05-31,0,2025-07-12
INV0030053,CUS30369,254334.68,2024-09-12,2024-10-12,0,2025-07-12
INV0049271,CUS24525,549145.98,2025-02-07,2025-04-08,0,2025-07-12
INV0052072,CUS12828,662649.41,2024-07-29,2024-08-28,0,2025-07-12
INV0043714,CUS19135,695858.5,2024-10-31,2024-11-30,0,2025-07-12
INV0079048,CUS67549,883632.6,2025-05-05,2025-06-04,0,2025-07-12
INV0063567,CUS25548,470390.42,2024-08-23,2024-10-22,0,2025-07-12
INV0069238,CUS48684,89668.13,2024-09-11,2024-10-11,0,2025-07-12
INV0028670,CUS47877,618360.58,2024-07-12,2024-09-10,0,2025-07-12
INV0079583,CUS18214,347677.23,2024-07-26,2024-08-25,0,2025-07-12
INV0033064,CUS56166,314324.29,2024-11-09,2024-12-09,0,2025-07-12
INV0006415,CUS37682,53654.9,2024-09-11,2024-11-10,0,2025-07-12
INV0007369,CUS85898,169865.18,2025-06-04,2025-07-04,0,2025-07-12
INV0021515,CUS65495,89640.1,2025-03-25,2025-04-24,0,2025-07-12
INV0075704,CUS86771,397674.8,2025-02-19,2025-04-20,0,2025-07-12
INV0055874,CUS79720,929602.66,2024-07-24,2024-08-23,0,2025-07-12
INV0038405,CUS12686,971223.8,2024-08-28,2024-09-27,0,2025-07-12
INV0049694,CUS45415,638383.56,2024-12-30,2025-01-29,0,2025-07-12
INV0078098,CUS76207,570351.82,2025-04-08,2025-05-08,0,2025-07-12
INV0034153,CUS55390,8052.59,2025-07-03,2025-09-01,0,2025-07-12
INV0038134,CUS95455,452159.98,2025-07-01,2025-08-30,0,2025-07-12
INV0073561,CUS58319,302055.67,2025-04-10,2025-05-10,0,2025-07-12
INV0037728,CUS71909,322147.19,2024-08-13,2024-09-12,0,2025-07-12
INV0008677,CUS45074,690320.39,2025-06-19,2025-08-18,0,2025-07-12
INV0042950,CUS86564,826791.51,2024-09-20,2024-11-19,0,2025-07-12
INV0032587,CUS07954,379941.29,2024-12-14,2025-01-13,0,2025-07-12
INV0054349,CUS06049,401289.64,2025-03-08,2025-05-07,0,2025-07-12
INV0076579,CUS58579,21259.73,2024-08-18,2024-09-17,0,2025-07-12
INV0057670,CUS27585,410902.12,2025-03-06,2025-05-05,0,2025-07-12
INV0055580,CUS73836,467025.82,2025-05-15,2025-07-14,0,2025-07-12
INV0047127,CUS25328,570526.96,2024-12-14,2025-02-12,0,2025-07-12
INV0020337,CUS68687,381038.02,2025-04-17,2025-06-16,0,2025-07-12
INV0045932,CUS91634,292600.84,2025-06-16,2025-08-15,0,2025-07-12
INV0042287,CUS90492,963981.47,2025-03-27,2025-04-26,0,2025-07-12
