customer_id,total_open_amount,total_paid_amount,avg_past_due_days,late_payment_percentage,payment_behavior_tag
CUS58665,370187.26,0.0,156.5,0.0,Late Payer
CUS58667,501184.37,0.0,198.0,0.0,Late Payer
CUS58671,837160.68,0.0,19.0,0.0,Late Payer
CUS58672,253726.77,0.0,168.0,0.0,Late Payer
CUS58674,810649.2,0.0,-39.0,0.0,Early Payer
CUS58680,842855.7,431618.12,148.0,100.0,Late Payer
CUS58682,820556.54,0.0,-18.0,0.0,Early Payer
CUS58684,483672.25,0.0,101.0,0.0,Late Payer
CUS58685,943743.14,0.0,141.0,0.0,Late Payer
CUS58686,2116249.45,0.0,102.5,0.0,Late Payer
CUS58687,950700.99,0.0,177.0,0.0,Late Payer
CUS58691,403020.96,0.0,170.0,0.0,Late Payer
CUS58692,730160.77,0.0,273.0,0.0,Late Payer
CUS58693,569611.51,0.0,207.0,0.0,Late Payer
CUS58695,903186.8,0.0,101.5,0.0,Late Payer
CUS58699,372879.6,0.0,287.0,0.0,Late Payer
CUS58700,438178.97000000003,0.0,56.5,0.0,Late Payer
CUS58701,387703.49,0.0,-38.0,0.0,Early Payer
CUS58704,333492.95,0.0,282.0,0.0,Late Payer
CUS58707,586914.21,0.0,282.0,0.0,Late Payer
CUS58708,72701.49,0.0,80.0,0.0,Late Payer
CUS58710,97212.23,0.0,43.0,0.0,Late Payer
CUS58713,254621.81,0.0,141.0,0.0,Late Payer
CUS58715,611353.01,0.0,151.0,0.0,Late Payer
CUS58719,993200.05,0.0,84.0,0.0,Late Payer
CUS58720,567239.69,0.0,140.0,0.0,Late Payer
CUS58721,949751.47,0.0,177.0,0.0,Late Payer
CUS58722,503200.46,0.0,-5.0,0.0,Early Payer
CUS58723,753410.07,0.0,86.0,0.0,Late Payer
CUS58725,125985.56,0.0,257.0,0.0,Late Payer
CUS58726,117235.57,0.0,56.0,0.0,Late Payer
CUS58727,993099.67,11095.01,68.0,100.0,Late Payer
CUS58731,605360.24,0.0,57.0,0.0,Late Payer
CUS58732,433831.52,0.0,237.0,0.0,Late Payer
CUS58734,1301073.49,51298.75,196.0,100.0,Late Payer
CUS58735,62918.09,0.0,204.0,0.0,Late Payer
CUS58736,914911.0800000001,0.0,87.25,0.0,Late Payer
CUS58739,545865.18,0.0,225.0,0.0,Late Payer
CUS58740,172707.02,887707.91,-6.0,0.0,Early Payer
CUS58741,999673.96,0.0,77.0,0.0,Late Payer
CUS58742,970468.09,0.0,217.0,0.0,Late Payer
CUS58744,1415587.19,0.0,204.0,0.0,Late Payer
CUS58745,831589.81,164227.14,334.0,100.0,Late Payer
CUS58746,389450.97,0.0,141.0,0.0,Late Payer
CUS58749,707744.49,0.0,261.0,0.0,Late Payer
CUS58753,517538.75,0.0,198.5,0.0,Late Payer
CUS58754,1987456.03,0.0,65.67,0.0,Late Payer
CUS58755,104614.85,0.0,322.0,0.0,Late Payer
CUS58756,177876.94,0.0,170.0,0.0,Late Payer
CUS58757,1661590.54,0.0,28.0,0.0,Late Payer
CUS58759,1876475.7799999998,0.0,112.5,0.0,Late Payer
CUS58762,760218.99,0.0,196.0,0.0,Late Payer
CUS58765,77284.9,0.0,192.0,0.0,Late Payer
CUS58766,526660.47,0.0,255.0,0.0,Late Payer
CUS58768,350565.16,0.0,39.0,0.0,Late Payer
CUS58769,952692.87,824674.3,15.0,0.0,Late Payer
CUS58775,619305.74,0.0,-2.0,0.0,On-Time
CUS58776,91300.22,0.0,137.0,0.0,Late Payer
CUS58778,472169.87,0.0,323.0,0.0,Late Payer
CUS58779,32123.58,0.0,78.0,0.0,Late Payer
CUS58781,1265602.3,0.0,276.0,0.0,Late Payer
CUS58782,744903.05,0.0,69.0,0.0,Late Payer
CUS58784,384896.61,0.0,-5.0,0.0,Early Payer
CUS58786,711072.34,0.0,116.0,0.0,Late Payer
CUS58788,660848.33,864600.62,250.0,100.0,Late Payer
CUS58790,749947.73,0.0,-15.0,0.0,Early Payer
CUS58797,395232.58,0.0,142.0,0.0,Late Payer
CUS58798,1697074.0,0.0,231.5,0.0,Late Payer
CUS58799,778006.62,223366.15,238.0,100.0,Late Payer
CUS58800,79245.9,553793.29,107.0,100.0,Late Payer
CUS58801,1453330.35,0.0,134.0,0.0,Late Payer
CUS58802,297123.71,0.0,290.0,0.0,Late Payer
CUS58805,662446.69,0.0,268.0,0.0,Late Payer
CUS58807,890217.31,740225.9,122.0,100.0,Late Payer
CUS58810,579544.13,0.0,182.0,0.0,Late Payer
CUS58811,841227.25,0.0,189.0,0.0,Late Payer
CUS58812,712379.73,0.0,52.0,0.0,Late Payer
CUS58813,938092.26,0.0,162.0,0.0,Late Payer
CUS58820,696925.0,0.0,22.0,0.0,Late Payer
CUS58821,1109640.37,0.0,148.5,0.0,Late Payer
CUS58823,616575.21,0.0,-52.0,0.0,Early Payer
CUS58827,405145.24,0.0,16.0,0.0,Late Payer
CUS58829,772425.92,0.0,195.5,0.0,Late Payer
CUS58832,3648509.3,0.0,157.5,0.0,Late Payer
CUS58838,976867.53,0.0,49.5,0.0,Late Payer
CUS58840,208095.87,0.0,329.0,0.0,Late Payer
CUS58841,55808.92,0.0,45.0,0.0,Late Payer
CUS58842,891243.37,0.0,-22.0,0.0,Early Payer
CUS58843,2742622.83,788112.7,191.5,100.0,Late Payer
CUS58844,73632.69,0.0,-47.0,0.0,Early Payer
CUS58847,615341.76,0.0,239.0,0.0,Late Payer
CUS58848,56774.05,0.0,44.0,0.0,Late Payer
CUS58849,409996.66,0.0,197.0,0.0,Late Payer
CUS58852,879307.22,0.0,105.0,0.0,Late Payer
CUS58855,864912.31,0.0,156.5,0.0,Late Payer
CUS58856,90527.71,0.0,169.0,0.0,Late Payer
CUS58857,872274.97,0.0,276.0,0.0,Late Payer
CUS58858,588247.24,142331.72,138.0,100.0,Late Payer
CUS58859,168711.07,0.0,66.0,0.0,Late Payer
CUS58860,813304.49,0.0,275.0,0.0,Late Payer
CUS58861,707700.27,273223.7,213.0,100.0,Late Payer
CUS58864,404280.94,0.0,297.0,0.0,Late Payer
CUS58865,53986.97,0.0,103.0,0.0,Late Payer
CUS58867,607610.63,820256.73,257.0,100.0,Late Payer
CUS58870,449169.86,0.0,194.0,0.0,Late Payer
CUS58873,551803.45,0.0,44.0,0.0,Late Payer
CUS58874,1037394.9700000001,0.0,86.0,0.0,Late Payer
CUS58875,901705.15,0.0,31.5,0.0,Late Payer
CUS58879,319300.98,0.0,330.0,0.0,Late Payer
CUS58880,429941.46,659135.44,226.0,100.0,Late Payer
CUS58881,357048.6,0.0,207.0,0.0,Late Payer
CUS58882,836350.18,0.0,178.0,0.0,Late Payer
CUS58885,601436.4500000001,0.0,114.0,0.0,Late Payer
CUS58887,2201929.73,0.0,159.0,0.0,Late Payer
CUS58889,933554.75,0.0,238.0,0.0,Late Payer
CUS58890,72450.05,0.0,256.0,0.0,Late Payer
CUS58892,1204136.31,266644.39,113.0,100.0,Late Payer
CUS58894,406823.79,0.0,130.0,0.0,Late Payer
CUS58896,70575.22,0.0,100.0,0.0,Late Payer
CUS58898,392775.87,0.0,179.0,0.0,Late Payer
CUS58901,708420.79,0.0,23.0,0.0,Late Payer
CUS58902,50658.53,0.0,208.0,0.0,Late Payer
CUS58905,749232.99,0.0,84.0,0.0,Late Payer
CUS58906,832714.25,0.0,109.0,0.0,Late Payer
CUS58908,792474.35,0.0,119.0,0.0,Late Payer
CUS58910,817665.69,0.0,161.0,0.0,Late Payer
CUS58914,8114.53,0.0,28.0,0.0,Late Payer
CUS58915,1180444.24,0.0,122.0,0.0,Late Payer
CUS58917,917671.32,0.0,197.0,0.0,Late Payer
CUS58918,918605.2,0.0,263.0,0.0,Late Payer
CUS58919,376389.99,0.0,93.0,0.0,Late Payer
CUS58924,628975.13,0.0,273.0,0.0,Late Payer
CUS58925,137422.18,0.0,23.0,0.0,Late Payer
CUS58927,962322.86,832935.68,197.5,0.0,Late Payer
CUS58929,592334.66,0.0,87.0,0.0,Late Payer
CUS58930,914026.3,0.0,228.0,0.0,Late Payer
CUS58931,460040.39,0.0,215.0,0.0,Late Payer
CUS58936,785028.98,0.0,240.0,0.0,Late Payer
CUS58937,669414.93,855769.26,69.0,100.0,Late Payer
CUS58938,1682764.6600000001,0.0,89.67,0.0,Late Payer
CUS58939,82075.48,0.0,35.0,0.0,Late Payer
CUS58943,141930.04,0.0,121.0,0.0,Late Payer
CUS58944,518807.8,0.0,50.0,0.0,Late Payer
CUS58946,947249.8600000001,345462.1,126.5,100.0,Late Payer
CUS58947,120796.31,0.0,257.0,0.0,Late Payer
CUS58948,1144848.84,0.0,248.5,0.0,Late Payer
CUS58950,837534.47,0.0,166.0,0.0,Late Payer
CUS58951,1574168.46,0.0,73.0,0.0,Late Payer
CUS58954,52787.6,0.0,-34.0,0.0,Early Payer
CUS58955,980284.28,0.0,106.67,0.0,Late Payer
CUS58956,742215.3899999999,0.0,211.5,0.0,Late Payer
CUS58957,1974222.51,0.0,101.0,0.0,Late Payer
CUS58958,252922.21,0.0,9.0,0.0,On-Time
CUS58959,990593.86,0.0,143.0,0.0,Late Payer
CUS58961,798858.64,0.0,231.0,0.0,Late Payer
CUS58962,564996.02,0.0,195.0,0.0,Late Payer
CUS58966,426368.85,0.0,209.0,0.0,Late Payer
CUS58967,967900.11,0.0,153.5,0.0,Late Payer
CUS58969,272361.55,567589.06,112.0,100.0,Late Payer
CUS58970,547981.9,0.0,129.5,0.0,Late Payer
CUS58971,1028893.41,0.0,168.0,0.0,Late Payer
CUS58974,87076.25,0.0,109.0,0.0,Late Payer
CUS58975,646421.75,0.0,-26.0,0.0,Early Payer
CUS58977,964896.56,0.0,109.0,0.0,Late Payer
CUS58978,382037.35,0.0,181.0,0.0,Late Payer
CUS58981,195161.54,0.0,201.0,0.0,Late Payer
CUS58982,522511.67000000004,0.0,157.0,0.0,Late Payer
CUS58985,567029.24,0.0,273.0,0.0,Late Payer
CUS58989,568509.15,0.0,325.0,0.0,Late Payer
CUS58991,750120.08,0.0,121.0,0.0,Late Payer
CUS58993,305151.78,0.0,69.0,0.0,Late Payer
CUS58994,1990883.4,0.0,145.5,0.0,Late Payer
CUS58995,532971.15,0.0,26.0,0.0,Late Payer
CUS58997,806365.43,0.0,-4.0,0.0,On-Time
CUS58999,242441.15,0.0,275.0,0.0,Late Payer
CUS59003,302462.92,0.0,285.0,0.0,Late Payer
CUS59006,647895.7,0.0,-23.0,0.0,Early Payer
CUS59008,1251638.04,0.0,187.0,0.0,Late Payer
CUS59009,280532.8,0.0,149.0,0.0,Late Payer
CUS59010,455446.98,0.0,125.0,0.0,Late Payer
CUS59014,236567.22,0.0,106.5,0.0,Late Payer
CUS59015,172337.08,0.0,16.0,0.0,Late Payer
CUS59016,221432.27,0.0,81.0,0.0,Late Payer
CUS59017,385509.97,0.0,225.0,0.0,Late Payer
CUS59018,490413.41,0.0,241.0,0.0,Late Payer
CUS59019,718.18,0.0,239.0,0.0,Late Payer
CUS59022,1528895.11,0.0,164.0,0.0,Late Payer
CUS59023,44530.93,0.0,71.0,0.0,Late Payer
CUS59025,696878.03,0.0,-15.0,0.0,Early Payer
CUS59026,1085191.6400000001,0.0,200.0,0.0,Late Payer
CUS59027,563944.87,0.0,50.0,0.0,Late Payer
CUS59031,1826489.24,0.0,114.5,0.0,Late Payer
CUS59034,235414.85,0.0,127.0,0.0,Late Payer
CUS59036,864260.47,101238.39,-10.0,100.0,Early Payer
CUS59038,222407.32,0.0,61.0,0.0,Late Payer
CUS59040,258685.16,0.0,129.0,0.0,Late Payer
CUS59048,703261.81,0.0,254.0,0.0,Late Payer
CUS59050,338882.69,0.0,172.0,0.0,Late Payer
CUS59051,1419277.32,0.0,220.0,0.0,Late Payer
CUS59057,865816.3,0.0,-31.0,0.0,Early Payer
CUS59059,845505.89,0.0,296.0,0.0,Late Payer
CUS59060,112697.87,0.0,50.0,0.0,Late Payer
CUS59061,148067.47,0.0,84.0,0.0,Late Payer
CUS59062,887818.33,0.0,122.0,0.0,Late Payer
CUS59064,946842.62,0.0,45.0,0.0,Late Payer
CUS59066,1025436.22,0.0,277.5,0.0,Late Payer
CUS59067,818932.75,0.0,234.0,0.0,Late Payer
CUS59068,1174168.65,0.0,130.5,0.0,Late Payer
CUS59071,455037.86,0.0,-28.0,0.0,Early Payer
CUS59072,42984.06,0.0,316.0,0.0,Late Payer
CUS59073,376965.22,0.0,-58.0,0.0,Early Payer
CUS59074,681734.67,0.0,-41.0,0.0,Early Payer
CUS59075,1414652.1400000001,0.0,-18.5,0.0,Early Payer
CUS59078,1376921.42,0.0,12.5,0.0,Late Payer
CUS59081,996156.86,0.0,176.0,0.0,Late Payer
CUS59082,1817082.8900000001,0.0,240.0,0.0,Late Payer
CUS59083,481090.49,0.0,145.0,0.0,Late Payer
CUS59085,393167.83,0.0,64.0,0.0,Late Payer
CUS59086,149267.8,0.0,263.0,0.0,Late Payer
CUS59090,923139.82,0.0,-50.0,0.0,Early Payer
CUS59091,122450.05,0.0,25.0,0.0,Late Payer
CUS59092,270388.09,0.0,90.0,0.0,Late Payer
CUS59093,1640099.1,0.0,71.67,0.0,Late Payer
CUS59096,458464.04,0.0,132.0,0.0,Late Payer
CUS59097,433921.8,0.0,105.0,0.0,Late Payer
CUS59098,742885.73,0.0,217.0,0.0,Late Payer
CUS59099,1562061.69,0.0,74.0,0.0,Late Payer
CUS59100,665403.48,0.0,218.0,0.0,Late Payer
CUS59104,115716.16,0.0,87.0,0.0,Late Payer
CUS59105,153699.75,0.0,115.0,0.0,Late Payer
CUS59107,1516373.75,0.0,190.0,0.0,Late Payer
CUS59108,943760.98,144858.84,298.0,100.0,Late Payer
CUS59110,447875.72,0.0,86.0,0.0,Late Payer
CUS59111,1013506.68,0.0,46.75,0.0,Late Payer
CUS59114,937089.58,0.0,147.0,0.0,Late Payer
CUS59115,1472847.54,0.0,-6.0,0.0,Early Payer
CUS59116,1267526.77,655020.74,59.0,100.0,Late Payer
CUS59117,336634.27,0.0,-23.0,0.0,Early Payer
CUS59118,719881.12,0.0,239.0,0.0,Late Payer
CUS59120,1725138.58,847251.03,179.0,100.0,Late Payer
CUS59121,835504.82,0.0,168.0,0.0,Late Payer
CUS59122,937770.44,944012.83,-30.0,100.0,Early Payer
CUS59123,860862.9299999999,0.0,37.0,0.0,Late Payer
CUS59124,735054.75,0.0,295.0,0.0,Late Payer
CUS59125,936063.8200000001,0.0,190.5,0.0,Late Payer
CUS59127,1533574.83,0.0,181.0,0.0,Late Payer
CUS59130,115576.53,0.0,129.0,0.0,Late Payer
CUS59131,810366.21,0.0,210.0,0.0,Late Payer
CUS59132,1095329.72,631482.73,109.0,100.0,Late Payer
CUS59134,656463.38,435061.61,230.0,100.0,Late Payer
CUS59136,1288562.6,0.0,161.5,0.0,Late Payer
CUS59140,666145.29,0.0,133.5,0.0,Late Payer
CUS59147,350577.58,0.0,196.0,0.0,Late Payer
CUS59148,225977.02,0.0,180.0,0.0,Late Payer
CUS59149,783351.01,0.0,-13.0,0.0,Early Payer
CUS59153,654009.75,0.0,-39.0,0.0,Early Payer
CUS59154,497554.38,0.0,77.0,0.0,Late Payer
CUS59155,948015.07,0.0,178.5,0.0,Late Payer
CUS59157,287687.65,0.0,109.0,0.0,Late Payer
CUS59158,203420.63,0.0,44.0,0.0,Late Payer
CUS59162,25736.22,0.0,313.0,0.0,Late Payer
CUS59164,1692904.1600000001,0.0,197.33,0.0,Late Payer
CUS59165,176161.36,0.0,147.0,0.0,Late Payer
CUS59166,438294.75,0.0,97.33,0.0,Late Payer
CUS59167,509278.97,0.0,303.0,0.0,Late Payer
CUS59168,324353.05,0.0,42.0,0.0,Late Payer
CUS59170,139653.75,0.0,162.0,0.0,Late Payer
CUS59172,1838682.81,0.0,115.33,0.0,Late Payer
CUS59174,639449.47,0.0,-51.0,0.0,Early Payer
CUS59175,617916.39,0.0,61.0,0.0,Late Payer
CUS59179,999666.79,0.0,128.0,0.0,Late Payer
CUS59180,105163.75,0.0,68.0,0.0,Late Payer
CUS59182,200467.11,0.0,59.0,0.0,Late Payer
CUS59183,124918.15,0.0,281.0,0.0,Late Payer
CUS59184,424076.4,0.0,179.5,0.0,Late Payer
CUS59185,399571.32,0.0,20.0,0.0,Late Payer
CUS59187,315137.82,0.0,60.0,0.0,Late Payer
CUS59190,1516107.72,0.0,123.5,0.0,Late Payer
CUS59193,923313.47,0.0,172.0,0.0,Late Payer
CUS59195,274567.16,0.0,206.0,0.0,Late Payer
CUS59196,1660582.15,860340.46,267.5,100.0,Late Payer
CUS59197,688386.56,0.0,194.0,0.0,Late Payer
CUS59199,974640.18,0.0,-10.0,0.0,Early Payer
CUS59200,787002.57,0.0,13.0,0.0,Late Payer
CUS59201,10710.36,0.0,298.0,0.0,Late Payer
CUS59206,145706.34,664530.35,-40.0,100.0,Early Payer
CUS59207,973640.77,0.0,68.0,0.0,Late Payer
CUS59208,276407.48,0.0,163.0,0.0,Late Payer
CUS59209,1432033.51,422634.9,199.0,100.0,Late Payer
CUS59210,178536.56,0.0,158.0,0.0,Late Payer
CUS59212,783931.51,0.0,275.0,0.0,Late Payer
CUS59213,799758.24,0.0,317.0,0.0,Late Payer
CUS59215,242040.55,0.0,191.0,0.0,Late Payer
CUS59216,857255.3099999999,0.0,137.0,0.0,Late Payer
CUS59219,792161.35,0.0,202.0,0.0,Late Payer
CUS59220,907837.86,0.0,88.0,0.0,Late Payer
CUS59223,1815158.56,0.0,98.5,0.0,Late Payer
CUS59228,451945.95000000007,636029.6,102.0,100.0,Late Payer
CUS59229,1041560.63,0.0,203.5,0.0,Late Payer
CUS59234,591744.96,0.0,297.0,0.0,Late Payer
CUS59236,876420.9299999999,0.0,56.5,0.0,Late Payer
CUS59239,1020223.5700000001,0.0,197.67,0.0,Late Payer
CUS59241,982434.51,0.0,268.0,0.0,Late Payer
CUS59244,149980.98,0.0,335.0,0.0,Late Payer
CUS59245,20169.88,0.0,280.0,0.0,Late Payer
CUS59247,461558.44,107403.06,62.0,100.0,Late Payer
CUS59249,79515.73,0.0,332.0,0.0,Late Payer
CUS59250,485367.42,0.0,37.0,0.0,Late Payer
CUS59251,335266.66000000003,0.0,285.5,0.0,Late Payer
CUS59252,485959.56,0.0,136.0,0.0,Late Payer
CUS59258,297339.94,0.0,61.0,0.0,Late Payer
CUS59259,692864.74,0.0,41.5,0.0,Late Payer
CUS59266,106730.96,0.0,144.0,0.0,Late Payer
CUS59267,567963.86,0.0,-9.0,0.0,Early Payer
CUS59270,254899.66999999998,0.0,133.0,0.0,Late Payer
CUS59272,1010854.8999999999,0.0,225.5,0.0,Late Payer
CUS59275,1843760.7999999998,0.0,199.0,0.0,Late Payer
CUS59276,618240.69,0.0,148.0,0.0,Late Payer
CUS59278,1243621.49,0.0,160.67,0.0,Late Payer
CUS59280,748896.94,0.0,2.0,0.0,On-Time
CUS59282,893855.07,0.0,270.0,0.0,Late Payer
CUS59283,1503764.06,0.0,137.5,0.0,Late Payer
CUS59284,1999856.73,0.0,100.33,0.0,Late Payer
CUS59285,351904.96,0.0,190.0,0.0,Late Payer
CUS59286,125052.75,0.0,317.0,0.0,Late Payer
CUS59289,826660.35,0.0,-33.0,0.0,Early Payer
CUS59292,1803532.99,0.0,43.33,0.0,Late Payer
CUS59294,170432.2,0.0,51.0,0.0,Late Payer
CUS59295,572745.0700000001,0.0,119.5,0.0,Late Payer
CUS59296,1185399.03,1492243.1600000001,237.5,100.0,Late Payer
CUS59297,203753.4,0.0,-9.0,0.0,Early Payer
CUS59299,544316.84,0.0,130.0,0.0,Late Payer
CUS59301,358895.93,0.0,291.0,0.0,Late Payer
CUS59302,133045.3,0.0,11.0,0.0,Late Payer
CUS59305,607078.83,0.0,42.0,0.0,Late Payer
CUS59310,364306.79,927767.01,224.0,100.0,Late Payer
CUS59311,511537.01,0.0,-12.0,0.0,Early Payer
CUS59312,1430189.97,0.0,147.0,0.0,Late Payer
CUS59313,1189356.46,0.0,124.5,0.0,Late Payer
CUS59315,1362963.27,0.0,190.5,0.0,Late Payer
CUS59316,328697.98,0.0,-35.5,0.0,Early Payer
CUS59320,823949.49,228133.3,-25.0,100.0,Early Payer
CUS59321,2059490.27,0.0,293.67,0.0,Late Payer
CUS59322,996789.67,0.0,200.0,0.0,Late Payer
CUS59323,606978.1699999999,0.0,34.5,0.0,Late Payer
CUS59324,777828.1,0.0,-5.0,0.0,Early Payer
CUS59326,33312.95,0.0,186.0,0.0,Late Payer
CUS59328,980657.88,0.0,40.0,0.0,Late Payer
CUS59330,157470.35,0.0,220.0,0.0,Late Payer
CUS59335,151717.63,0.0,248.0,0.0,Late Payer
CUS59336,178712.47,0.0,63.0,0.0,Late Payer
CUS59337,1904527.1400000001,0.0,94.0,0.0,Late Payer
CUS59338,1112567.03,0.0,166.5,0.0,Late Payer
CUS59340,862335.94,593830.37,176.5,100.0,Late Payer
CUS59342,709951.5900000001,0.0,-17.5,0.0,Early Payer
CUS59343,152077.65,0.0,102.0,0.0,Late Payer
CUS59344,60446.11,0.0,164.0,0.0,Late Payer
CUS59346,975441.75,0.0,227.0,0.0,Late Payer
CUS59347,199916.61,0.0,116.0,0.0,Late Payer
CUS59352,945408.68,0.0,308.0,0.0,Late Payer
CUS59353,1499570.6800000002,106301.25,130.5,100.0,Late Payer
CUS59354,1610022.3900000001,0.0,79.0,0.0,Late Payer
CUS59358,1107435.43,0.0,188.0,0.0,Late Payer
CUS59361,1190713.8,0.0,69.0,0.0,Late Payer
CUS59366,641003.05,0.0,37.0,0.0,Late Payer
CUS59369,332447.42,0.0,160.0,0.0,Late Payer
CUS59370,138711.26,244980.81,43.0,100.0,Late Payer
CUS59371,514233.71,0.0,298.0,0.0,Late Payer
CUS59372,552161.64,0.0,56.0,0.0,Late Payer
CUS59374,431439.73,0.0,111.0,0.0,Late Payer
CUS59376,954394.95,0.0,186.0,0.0,Late Payer
CUS59378,642152.81,0.0,305.0,0.0,Late Payer
CUS59380,463233.81000000006,0.0,112.5,0.0,Late Payer
CUS59382,944499.18,0.0,-35.0,0.0,Early Payer
CUS59384,989461.66,0.0,260.0,0.0,Late Payer
CUS59385,789300.89,0.0,271.0,0.0,Late Payer
CUS59386,377161.25,0.0,134.5,0.0,Late Payer
CUS59387,1762333.02,0.0,154.5,0.0,Late Payer
CUS59389,121178.86,0.0,124.0,0.0,Late Payer
CUS59391,1252830.92,0.0,96.0,0.0,Late Payer
CUS59392,551484.18,0.0,202.0,0.0,Late Payer
CUS59395,910284.67,0.0,73.0,0.0,Late Payer
CUS59397,943417.12,0.0,78.0,0.0,Late Payer
CUS59398,909536.79,0.0,-26.0,0.0,Early Payer
CUS59399,50870.37,0.0,211.0,0.0,Late Payer
CUS59400,857785.39,0.0,82.0,0.0,Late Payer
CUS59401,48340.91,0.0,46.0,0.0,Late Payer
CUS59402,904826.57,0.0,314.0,0.0,Late Payer
CUS59404,46548.53,0.0,226.0,0.0,Late Payer
CUS59405,559675.71,0.0,286.0,0.0,Late Payer
CUS59406,876277.99,0.0,80.0,0.0,Late Payer
CUS59407,2090149.82,0.0,109.0,0.0,Late Payer
CUS59410,926273.96,0.0,161.5,0.0,Late Payer
CUS59414,905492.84,0.0,184.5,0.0,Late Payer
CUS59415,450235.72,0.0,52.0,0.0,Late Payer
CUS59416,104274.73,0.0,226.0,0.0,Late Payer
CUS59417,2429574.98,0.0,72.25,0.0,Late Payer
CUS59421,619403.79,0.0,287.0,0.0,Late Payer
CUS59426,283213.93,0.0,182.5,0.0,Late Payer
CUS59428,914466.46,0.0,25.0,0.0,Late Payer
CUS59429,544469.63,0.0,15.0,0.0,Late Payer
CUS59430,702383.21,0.0,76.0,0.0,Late Payer
CUS59432,554656.44,0.0,79.0,0.0,Late Payer
CUS59436,464939.57,0.0,14.0,0.0,Late Payer
CUS59438,238772.91,0.0,-22.0,0.0,Early Payer
CUS59450,810497.89,252209.93,285.0,100.0,Late Payer
CUS59457,120442.55,0.0,68.0,0.0,Late Payer
CUS59458,826019.0900000001,0.0,121.0,0.0,Late Payer
CUS59461,355027.42,0.0,314.0,0.0,Late Payer
CUS59464,910952.4,0.0,11.0,0.0,Late Payer
CUS59467,617626.91,0.0,57.0,0.0,Late Payer
CUS59469,822295.55,0.0,238.0,0.0,Late Payer
CUS59470,776764.78,0.0,160.0,0.0,Late Payer
CUS59472,561446.12,0.0,179.5,0.0,Late Payer
CUS59473,802280.74,0.0,84.0,0.0,Late Payer
CUS59475,682831.32,0.0,261.0,0.0,Late Payer
CUS59476,506756.87,0.0,4.0,0.0,On-Time
CUS59477,510748.93000000005,0.0,308.0,0.0,Late Payer
CUS59478,646923.44,0.0,203.0,0.0,Late Payer
CUS59481,1648291.2600000002,0.0,96.67,0.0,Late Payer
CUS59482,633925.45,0.0,195.0,0.0,Late Payer
CUS59483,2166060.01,0.0,23.75,0.0,Late Payer
CUS59484,1153375.51,0.0,235.5,0.0,Late Payer
CUS59486,127837.55,959055.15,277.0,100.0,Late Payer
CUS59488,409778.61,0.0,133.0,0.0,Late Payer
CUS59489,606314.11,0.0,28.0,0.0,Late Payer
CUS59491,937395.42,0.0,252.0,0.0,Late Payer
CUS59492,550671.11,0.0,-8.5,0.0,Early Payer
CUS59493,903211.43,986778.4,-21.0,100.0,Early Payer
CUS59494,1397293.72,0.0,227.5,0.0,Late Payer
CUS59497,109253.62,368646.01,218.0,100.0,Late Payer
CUS59502,49007.99,0.0,243.0,0.0,Late Payer
CUS59504,919288.71,0.0,185.5,0.0,Late Payer
CUS59505,915953.22,0.0,51.0,0.0,Late Payer
CUS59509,771663.5800000001,0.0,48.5,0.0,Late Payer
CUS59513,2146055.87,0.0,209.5,0.0,Late Payer
CUS59518,773685.55,357299.31,100.0,100.0,Late Payer
CUS59520,1382746.18,0.0,117.0,0.0,Late Payer
CUS59524,757552.5900000001,0.0,154.5,0.0,Late Payer
CUS59527,84817.52,0.0,234.0,0.0,Late Payer
CUS59529,2450206.65,0.0,60.67,0.0,Late Payer
CUS59532,578914.29,0.0,156.0,0.0,Late Payer
CUS59538,502283.93,0.0,-33.0,0.0,Early Payer
CUS59539,984832.97,0.0,155.0,0.0,Late Payer
CUS59543,873364.97,0.0,-33.0,0.0,Early Payer
CUS59544,645691.68,0.0,302.0,0.0,Late Payer
CUS59545,172142.51,0.0,224.0,0.0,Late Payer
CUS59549,825439.12,0.0,103.0,0.0,Late Payer
CUS59550,437787.14,40392.47,212.0,100.0,Late Payer
CUS59551,450463.77,0.0,-10.0,0.0,Early Payer
CUS59552,66300.93,0.0,122.0,0.0,Late Payer
CUS59557,919099.36,0.0,-28.0,0.0,Early Payer
CUS59558,206115.6,0.0,213.0,0.0,Late Payer
CUS59560,656702.31,0.0,247.0,0.0,Late Payer
CUS59561,927702.8400000001,0.0,177.0,0.0,Late Payer
CUS59562,153627.87,244135.77,131.0,100.0,Late Payer
CUS59563,155430.03,168870.39,36.0,100.0,Late Payer
CUS59564,746766.61,0.0,307.0,0.0,Late Payer
CUS59569,902174.67,0.0,293.0,0.0,Late Payer
CUS59570,834276.95,0.0,256.0,0.0,Late Payer
CUS59571,310080.12,0.0,62.0,0.0,Late Payer
CUS59572,110630.19,0.0,80.0,0.0,Late Payer
CUS59573,1221522.44,0.0,36.0,0.0,Late Payer
CUS59574,30971.62,0.0,60.0,0.0,Late Payer
CUS59575,435866.95,0.0,212.0,0.0,Late Payer
CUS59576,350523.71,0.0,76.0,0.0,Late Payer
CUS59579,53993.28,0.0,157.0,0.0,Late Payer
CUS59581,928180.44,0.0,253.0,0.0,Late Payer
CUS59582,1625331.25,0.0,160.0,0.0,Late Payer
CUS59587,1190615.9300000002,0.0,325.5,0.0,Late Payer
CUS59589,1166324.27,0.0,108.67,0.0,Late Payer
